prediction_id,generated_at_utc,match_id,kickoff_utc,home_team,away_team,competition,round,venue,model_version,home_win_prob_raw,draw_prob_raw,away_win_prob_raw,home_win_prob_calibrated,draw_prob_calibrated,away_win_prob_calibrated,home_win_prob_market,draw_prob_market,away_win_prob_market,behavior_home_prob,behavior_draw_prob,behavior_away_prob,behavior_disagreement_pp,market_disagreement_pp,model_confidence,confidence_score,confidence_label,confidence_reason,confidence_flags,market_join_status,mapping_confidence,data_quality_status,actual_home_goals_90,actual_away_goals_90,actual_result_1x2,advancing_team,result_semantics,top_pick_raw,top_pick_calibrated,probability_assigned_to_actual_raw,probability_assigned_to_actual_calibrated,brier_raw,brier_calibrated,log_loss_raw,log_loss_calibrated,market_probability_assigned_to_actual,brier_market,log_loss_market,raw_model_was_correct,calibrated_model_was_correct,market_was_closer_than_model,notes
dce6cea073eb3f33,2026-06-29T09:51:14+00:00,wc2026_76,2026-06-29T17:00:00+00:00,Brazil,Japan,FIFA World Cup,Round of 32,NRG Stadium,baseline_external_calibrated_v1,0.452514506721051,0.2648076746296582,0.2826778186492908,,,,,,,,,,,,,27.0,Low,No High confidence without production-eligible calibrated probabilities. Calibration sample too small; using conservative shrinkage. No High confidence when market mapping or usable prices are missing. Knockout matches add draw/advancement interpretation risk.,calibration_not_production_eligible; calibration_sample_too_small; market_not_joined; market_disagreement_unavailable; data_recency_unknown; knockout_match; injuries_news_not_integrated,no_event_resolved,,scored_90_minute,1.0,0.0,home_win,,90-minute regular time,home_win,,0.452514506721051,,0.44977021904998243,,0.7929354573039903,,,,,True,,,source=prediction_ledger; calibration_min_sample=30
0fd4069f946d70a8,2026-06-28T19:27:19+00:00,wc2026_76,2026-06-29T17:00:00+00:00,Brazil,Japan,FIFA World Cup,Round of 32,NRG Stadium,baseline_external_calibrated_v1,0.45251450672105115,0.26480767462965815,0.28267781864929076,,,,,,,,,,,,,27.0,Low,No High confidence without production-eligible calibrated probabilities. Calibration sample too small; using conservative shrinkage. No High confidence when market mapping or usable prices are missing. Knockout matches add draw/advancement interpretation risk.,calibration_not_production_eligible; calibration_sample_too_small; market_not_joined; market_disagreement_unavailable; data_recency_unknown; knockout_match; injuries_news_not_integrated,no_event_resolved,,scored_90_minute,1.0,0.0,home_win,,90-minute regular time,home_win,,0.45251450672105115,,0.4497702190499821,,0.79293545730399,,,,,True,,,source=prediction_ledger; calibration_min_sample=30
